SK_sale,order_id,item_id,SK_customer,SK_product,SK_staff,SK_store,SK_order_status,SK_order_date,SK_required_date,SK_shipped_date,quantity,list_price,discount,discount_amount,revenue_usd,net_revenue_EGP,net_revenue_EUR,net_revenue_GBP,net_revenue_AED,net_revenue_SAR,is_late_delivery,delivery_status,locality
751,264,3,,15,,,,,,,2,529.99,0.1,105.998,953.98,51057.26,823.89,717.24,3504.11,3580.88,,,
752,264,4,,3,,,,,,,2,999.99,0.07,139.9986,1859.98,99546.62,1606.34,1398.4,6831.99,6981.67,,,
753,265,1,682.0,9,7.0,2.0,4.0,161.0,163.0,162.0,2,2999.99,0.2,1199.9959999999999,4799.98,256896.19,4145.42,3608.8,17631.05,18017.32,0.0,On Time,Local
754,266,1,933.0,6,7.0,2.0,4.0,161.0,164.0,164.0,2,469.99,0.07,65.79860000000001,874.18,46786.34,754.97,657.24,3210.99,3281.34,0.0,On Time,Local
755,266,2,933.0,19,7.0,2.0,4.0,161.0,164.0,164.0,1,449.0,0.2,89.80000000000001,359.2,19224.48,310.22,270.06,1319.4,1348.3,0.0,On Time,Local
756,266,3,933.0,25,7.0,2.0,4.0,161.0,164.0,164.0,1,499.99,0.05,24.9995,474.99,25421.59,410.22,357.12,1744.71,1782.93,0.0,On Time,Local
757,267,1,282.0,22,3.0,1.0,4.0,162.0,165.0,165.0,2,269.99,0.2,107.99600000000001,431.98,23119.68,373.07,324.78,1586.73,1621.49,0.0,On Time,Local
758,267,2,282.0,23,3.0,1.0,4.0,162.0,165.0,165.0,2,299.99,0.1,59.998000000000005,539.98,28899.87,466.34,405.98,1983.43,2026.88,0.0,On Time,Local
759,267,3,282.0,24,3.0,1.0,4.0,162.0,165.0,165.0,1,549.99,0.1,54.999,494.99,26491.99,427.49,372.15,1818.17,1858.01,0.0,On Time,Local
760,267,4,282.0,7,3.0,1.0,4.0,162.0,165.0,165.0,2,3999.99,0.07,559.9986,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89,0.0,On Time,Local
761,267,5,282.0,21,3.0,1.0,4.0,162.0,165.0,165.0,1,269.99,0.05,13.499500000000001,256.49,13727.41,221.51,192.84,942.13,962.77,0.0,On Time,Local
762,268,1,540.0,7,3.0,1.0,4.0,162.0,165.0,163.0,1,3999.99,0.05,199.9995,3799.99,203376.46,3281.79,2856.97,13957.93,14263.74,0.0,On Time,Local
763,268,2,540.0,6,3.0,1.0,4.0,162.0,165.0,163.0,2,469.99,0.2,187.996,751.98,40246.17,649.43,565.37,2762.14,2822.65,0.0,On Time,Local
764,268,3,540.0,9,3.0,1.0,4.0,162.0,165.0,163.0,1,2999.99,0.1,299.99899999999997,2699.99,144504.17,2331.8,2029.95,9917.47,10134.75,0.0,On Time,Local
765,269,1,764.0,5,6.0,2.0,4.0,163.0,164.0,166.0,1,1320.99,0.07,92.4693,1228.52,65750.71,1060.99,923.65,4512.54,4611.4,1.0,Late,Local
766,269,2,764.0,23,6.0,2.0,4.0,163.0,164.0,166.0,2,299.99,0.07,41.9986,557.98,29863.24,481.89,419.51,2049.54,2094.45,1.0,Late,Local
767,269,3,764.0,18,6.0,2.0,4.0,163.0,164.0,166.0,1,449.0,0.05,22.450000000000003,426.55,22829.07,368.38,320.7,1566.78,1601.11,1.0,Late,Local
768,269,4,764.0,3,6.0,2.0,4.0,163.0,164.0,166.0,1,999.99,0.05,49.999500000000005,949.99,50843.71,820.44,714.24,3489.46,3565.91,1.0,Late,Local
769,270,1,879.0,25,7.0,2.0,4.0,163.0,166.0,164.0,2,499.99,0.2,199.996,799.98,42815.14,690.89,601.45,2938.45,3002.82,0.0,On Time,Local
770,270,2,879.0,15,7.0,2.0,4.0,163.0,166.0,164.0,1,529.99,0.1,52.999,476.99,25528.63,411.94,358.62,1752.06,1790.44,0.0,On Time,Local
771,271,1,350.0,11,7.0,2.0,4.0,164.0,167.0,165.0,2,1680.99,0.07,235.3386,3126.64,167338.6,2700.27,2350.72,11484.62,11736.23,0.0,On Time,Local
772,271,2,350.0,6,7.0,2.0,4.0,164.0,167.0,165.0,2,469.99,0.05,46.999,892.98,47792.52,771.21,671.38,3280.05,3351.91,0.0,On Time,Local
773,271,3,350.0,13,7.0,2.0,4.0,164.0,167.0,165.0,1,269.99,0.1,26.999000000000002,242.99,13004.89,209.85,182.69,892.54,912.09,0.0,On Time,Local
774,271,4,350.0,7,7.0,2.0,4.0,164.0,167.0,165.0,2,3999.99,0.1,799.998,7199.98,385344.82,6218.13,5413.21,26446.61,27026.02,0.0,On Time,Local
775,272,1,497.0,2,7.0,2.0,4.0,166.0,169.0,167.0,2,749.99,0.07,104.99860000000001,1394.98,74659.7,1204.75,1048.8,5123.97,5236.23,0.0,On Time,Local
776,272,2,497.0,11,7.0,2.0,4.0,166.0,169.0,167.0,1,1680.99,0.07,117.6693,1563.32,83669.3,1350.13,1175.36,5742.31,5868.12,0.0,On Time,Local
777,273,1,1340.0,21,7.0,2.0,4.0,167.0,170.0,168.0,1,269.99,0.1,26.999000000000002,242.99,13004.89,209.85,182.69,892.54,912.09,0.0,On Time,Local
778,274,1,411.0,11,7.0,2.0,4.0,168.0,171.0,169.0,2,1680.99,0.05,168.09900000000002,3193.88,170937.3,2758.34,2401.28,11731.6,11988.63,0.0,On Time,Local
779,274,2,411.0,25,7.0,2.0,4.0,168.0,171.0,169.0,2,499.99,0.1,99.998,899.98,48167.17,777.25,676.64,3305.76,3378.19,0.0,On Time,Local
780,274,3,411.0,9,7.0,2.0,4.0,168.0,171.0,169.0,2,2999.99,0.07,419.9986,5579.98,298642.0,4819.05,4195.24,20496.1,20945.15,0.0,On Time,Local
781,275,1,1341.0,18,7.0,2.0,4.0,168.0,170.0,169.0,1,449.0,0.05,22.450000000000003,426.55,22829.07,368.38,320.7,1566.78,1601.11,0.0,On Time,Local
782,275,2,1341.0,25,7.0,2.0,4.0,168.0,170.0,169.0,1,499.99,0.1,49.999,449.99,24083.58,388.63,338.32,1652.88,1689.09,0.0,On Time,Local
783,275,3,1341.0,7,7.0,2.0,4.0,168.0,170.0,169.0,2,3999.99,0.05,399.999,7599.98,406752.93,6563.59,5713.95,27915.87,28527.47,0.0,On Time,Local
784,276,1,1227.0,3,6.0,2.0,4.0,169.0,170.0,170.0,2,999.99,0.2,399.99600000000004,1599.98,85631.35,1381.79,1202.92,5876.97,6005.72,0.0,On Time,Local
785,276,2,1227.0,17,6.0,2.0,4.0,169.0,170.0,170.0,1,429.0,0.05,21.450000000000003,407.55,21812.18,351.97,306.41,1496.99,1529.79,0.0,On Time,Local
786,276,3,1227.0,9,6.0,2.0,4.0,169.0,170.0,170.0,2,2999.99,0.07,419.9986,5579.98,298642.0,4819.05,4195.24,20496.1,20945.15,0.0,On Time,Local
787,277,1,546.0,20,7.0,2.0,4.0,170.0,171.0,171.0,2,599.99,0.2,239.996,959.98,51378.38,829.07,721.75,3526.15,3603.4,0.0,On Time,Local
788,277,2,546.0,6,7.0,2.0,4.0,170.0,171.0,171.0,2,469.99,0.2,187.996,751.98,40246.17,649.43,565.37,2762.14,2822.65,0.0,On Time,Local
789,277,3,546.0,13,7.0,2.0,4.0,170.0,171.0,171.0,2,269.99,0.1,53.998000000000005,485.98,26009.78,419.71,365.38,1785.08,1824.19,0.0,On Time,Local
790,278,1,1301.0,16,3.0,1.0,4.0,171.0,174.0,172.0,1,599.99,0.2,119.998,479.99,25689.19,414.53,360.87,1763.08,1801.7,0.0,On Time,Local
791,278,2,1301.0,19,3.0,1.0,4.0,171.0,174.0,172.0,2,449.0,0.07,62.86000000000001,835.14,44696.91,721.25,627.89,3067.59,3134.8,0.0,On Time,Local
792,278,3,1301.0,13,3.0,1.0,4.0,171.0,174.0,172.0,1,269.99,0.07,18.899300000000004,251.09,13438.4,216.85,188.78,922.29,942.5,0.0,On Time,Local
793,278,4,1301.0,11,3.0,1.0,4.0,171.0,174.0,172.0,2,1680.99,0.07,235.3386,3126.64,167338.6,2700.27,2350.72,11484.62,11736.23,0.0,On Time,Local
794,279,1,378.0,25,6.0,2.0,4.0,172.0,173.0,173.0,1,499.99,0.07,34.999300000000005,464.99,24886.39,401.58,349.6,1707.98,1745.4,0.0,On Time,Local
795,280,1,638.0,25,7.0,2.0,4.0,172.0,173.0,174.0,1,499.99,0.07,34.999300000000005,464.99,24886.39,401.58,349.6,1707.98,1745.4,1.0,Late,Local
796,280,2,638.0,26,7.0,2.0,4.0,172.0,173.0,174.0,2,599.99,0.07,83.99860000000001,1115.98,59727.54,963.8,839.04,4099.16,4188.97,1.0,Late,Local
797,280,3,638.0,13,7.0,2.0,4.0,172.0,173.0,174.0,1,269.99,0.07,18.899300000000004,251.09,13438.4,216.85,188.78,922.29,942.5,1.0,Late,Local
798,281,1,800.0,22,7.0,2.0,4.0,172.0,173.0,174.0,1,269.99,0.07,18.899300000000004,251.09,13438.4,216.85,188.78,922.29,942.5,1.0,Late,Local
799,281,2,800.0,14,7.0,2.0,4.0,172.0,173.0,174.0,2,269.99,0.1,53.998000000000005,485.98,26009.78,419.71,365.38,1785.08,1824.19,1.0,Late,Local
800,281,3,800.0,7,7.0,2.0,4.0,172.0,173.0,174.0,2,3999.99,0.07,559.9986,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89,1.0,Late,Local
801,282,1,159.0,20,9.0,3.0,4.0,173.0,175.0,175.0,1,599.99,0.07,41.999300000000005,557.99,29863.77,481.9,419.52,2049.58,2094.49,0.0,On Time,Local
802,282,2,159.0,7,9.0,3.0,4.0,173.0,175.0,175.0,2,3999.99,0.07,559.9986,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89,0.0,On Time,Local
803,282,3,159.0,3,9.0,3.0,4.0,173.0,175.0,175.0,2,999.99,0.05,99.99900000000001,1899.98,101687.43,1640.88,1428.48,6978.91,7131.81,0.0,On Time,Local
804,282,4,159.0,16,9.0,3.0,4.0,173.0,175.0,175.0,2,599.99,0.07,83.99860000000001,1115.98,59727.54,963.8,839.04,4099.16,4188.97,0.0,On Time,Local
805,283,1,181.0,9,2.0,1.0,4.0,174.0,176.0,176.0,1,2999.99,0.05,149.99949999999998,2849.99,152532.21,2461.34,2142.73,10468.44,10697.79,0.0,On Time,Local
806,283,2,181.0,16,2.0,1.0,4.0,174.0,176.0,176.0,2,599.99,0.2,239.996,959.98,51378.38,829.07,721.75,3526.15,3603.4,0.0,On Time,Local
807,284,1,1356.0,24,7.0,2.0,4.0,174.0,175.0,175.0,2,549.99,0.2,219.996,879.98,47096.76,759.98,661.6,3232.3,3303.11,0.0,On Time,Local
808,284,2,1356.0,20,7.0,2.0,4.0,174.0,175.0,175.0,1,599.99,0.2,119.998,479.99,25689.19,414.53,360.87,1763.08,1801.7,0.0,On Time,Local
809,285,1,319.0,16,2.0,1.0,4.0,175.0,176.0,177.0,2,599.99,0.05,59.999,1139.98,61012.03,984.52,857.08,4187.32,4279.06,1.0,Late,Local
810,285,2,319.0,12,2.0,1.0,4.0,175.0,176.0,177.0,1,549.99,0.05,27.4995,522.49,27963.8,451.24,392.83,1919.18,1961.23,1.0,Late,Local
811,285,3,319.0,2,2.0,1.0,4.0,175.0,176.0,177.0,1,749.99,0.1,74.99900000000001,674.99,36125.64,582.94,507.48,2479.34,2533.66,1.0,Late,Local
812,286,1,59.0,26,6.0,2.0,4.0,175.0,176.0,176.0,2,599.99,0.2,239.996,959.98,51378.38,829.07,721.75,3526.15,3603.4,0.0,On Time,Local
813,286,2,59.0,21,6.0,2.0,4.0,175.0,176.0,176.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,0.0,On Time,Local
814,286,3,59.0,16,6.0,2.0,4.0,175.0,176.0,176.0,2,599.99,0.1,119.998,1079.98,57800.81,932.71,811.97,3966.93,4053.84,0.0,On Time,Local
815,286,4,59.0,7,6.0,2.0,4.0,175.0,176.0,176.0,1,3999.99,0.1,399.999,3599.99,192672.41,3109.07,2706.61,13223.3,13513.01,0.0,On Time,Local
816,287,1,133.0,5,6.0,2.0,4.0,175.0,176.0,177.0,1,1320.99,0.2,264.19800000000004,1056.79,56559.68,912.68,794.53,3881.75,3966.79,1.0,Late,Local
817,287,2,133.0,10,6.0,2.0,4.0,175.0,176.0,177.0,1,1549.0,0.05,77.45,1471.55,78757.74,1270.88,1106.37,5405.22,5523.65,1.0,Late,Local
818,287,3,133.0,2,6.0,2.0,4.0,175.0,176.0,177.0,1,749.99,0.05,37.499500000000005,712.49,38132.65,615.33,535.68,2617.08,2674.42,1.0,Late,Local
819,287,4,133.0,20,6.0,2.0,4.0,175.0,176.0,177.0,1,599.99,0.05,29.9995,569.99,30506.01,492.26,428.54,2093.66,2139.53,1.0,Late,Local
820,288,1,780.0,4,6.0,2.0,4.0,175.0,178.0,178.0,1,2899.99,0.2,579.9979999999999,2319.99,124166.47,2003.62,1744.25,8521.67,8708.37,0.0,On Time,Local
821,288,2,780.0,10,6.0,2.0,4.0,175.0,178.0,178.0,1,1549.0,0.1,154.9,1394.1,74612.6,1203.99,1048.14,5120.74,5232.93,0.0,On Time,Local
822,288,3,780.0,7,6.0,2.0,4.0,175.0,178.0,178.0,2,3999.99,0.05,399.999,7599.98,406752.93,6563.59,5713.95,27915.87,28527.47,0.0,On Time,Local
823,289,1,849.0,13,6.0,2.0,4.0,177.0,178.0,180.0,1,269.99,0.07,18.899300000000004,251.09,13438.4,216.85,188.78,922.29,942.5,1.0,Late,Local
824,289,2,849.0,24,6.0,2.0,4.0,177.0,178.0,180.0,1,549.99,0.2,109.998,439.99,23548.38,379.99,330.8,1616.15,1651.56,1.0,Late,Local
825,289,3,849.0,17,6.0,2.0,4.0,177.0,178.0,180.0,1,429.0,0.2,85.80000000000001,343.2,18368.15,296.4,258.03,1260.63,1288.24,1.0,Late,Local
826,290,1,202.0,2,6.0,2.0,4.0,178.0,179.0,180.0,2,749.99,0.07,104.99860000000001,1394.98,74659.7,1204.75,1048.8,5123.97,5236.23,1.0,Late,Local
827,290,2,202.0,5,6.0,2.0,4.0,178.0,179.0,180.0,2,1320.99,0.07,184.9386,2457.04,131501.43,2121.98,1847.29,9025.08,9222.81,1.0,Late,Local
828,290,3,202.0,21,6.0,2.0,4.0,178.0,179.0,180.0,1,269.99,0.1,26.999000000000002,242.99,13004.89,209.85,182.69,892.54,912.09,1.0,Late,Local
829,291,1,158.0,6,6.0,2.0,4.0,179.0,180.0,181.0,2,469.99,0.05,46.999,892.98,47792.52,771.21,671.38,3280.05,3351.91,1.0,Late,Local
830,291,2,158.0,21,6.0,2.0,4.0,179.0,180.0,181.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
831,292,1,360.0,18,9.0,3.0,4.0,179.0,180.0,182.0,2,449.0,0.1,89.80000000000001,808.2,43255.08,697.99,607.63,2968.64,3033.68,1.0,Late,Local
832,292,2,360.0,4,9.0,3.0,4.0,179.0,180.0,182.0,1,2899.99,0.07,202.9993,2696.99,144343.61,2329.21,2027.7,9906.45,10123.49,1.0,Late,Local
833,292,3,360.0,10,9.0,3.0,4.0,179.0,180.0,182.0,2,1549.0,0.05,154.9,2943.1,157515.49,2541.76,2212.73,10810.45,11047.29,1.0,Late,Local
834,293,1,573.0,19,7.0,2.0,4.0,180.0,183.0,182.0,2,449.0,0.05,44.900000000000006,853.1,45658.14,736.76,641.39,3133.56,3202.22,0.0,On Time,Local
835,293,2,573.0,6,7.0,2.0,4.0,180.0,183.0,182.0,1,469.99,0.2,93.998,375.99,20123.08,324.72,282.68,1381.07,1411.33,0.0,On Time,Local
836,294,1,732.0,18,7.0,2.0,4.0,181.0,182.0,182.0,1,449.0,0.2,89.80000000000001,359.2,19224.48,310.22,270.06,1319.4,1348.3,0.0,On Time,Local
837,294,2,732.0,14,7.0,2.0,4.0,181.0,182.0,182.0,1,269.99,0.2,53.998000000000005,215.99,11559.84,186.54,162.39,793.36,810.75,0.0,On Time,Local
838,294,3,732.0,7,7.0,2.0,4.0,181.0,182.0,182.0,2,3999.99,0.05,399.999,7599.98,406752.93,6563.59,5713.95,27915.87,28527.47,0.0,On Time,Local
839,294,4,732.0,25,7.0,2.0,4.0,181.0,182.0,182.0,2,499.99,0.2,199.996,799.98,42815.14,690.89,601.45,2938.45,3002.82,0.0,On Time,Local
840,295,1,1130.0,22,7.0,2.0,4.0,181.0,184.0,184.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,0.0,On Time,Local
841,296,1,1245.0,25,6.0,2.0,4.0,184.0,187.0,186.0,2,499.99,0.07,69.99860000000001,929.98,49772.77,803.16,699.19,3415.96,3490.8,0.0,On Time,Local
842,296,2,1245.0,12,6.0,2.0,4.0,184.0,187.0,186.0,2,549.99,0.1,109.998,989.98,52983.99,854.98,744.3,3636.35,3716.01,0.0,On Time,Local
843,296,3,1245.0,11,6.0,2.0,4.0,184.0,187.0,186.0,2,1680.99,0.1,336.19800000000004,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64,0.0,On Time,Local
844,296,4,1245.0,9,6.0,2.0,4.0,184.0,187.0,186.0,1,2999.99,0.2,599.9979999999999,2399.99,128448.1,2072.71,1804.4,8815.52,9008.66,0.0,On Time,Local
845,297,1,1425.0,4,7.0,2.0,4.0,184.0,185.0,186.0,2,2899.99,0.2,1159.9959999999999,4639.98,248332.95,4007.24,3488.51,17043.34,17416.74,1.0,Late,Local
846,298,1,885.0,23,9.0,3.0,4.0,184.0,187.0,187.0,1,299.99,0.2,59.998000000000005,239.99,12844.33,207.26,180.43,881.52,900.83,0.0,On Time,Local
847,298,2,885.0,6,9.0,3.0,4.0,184.0,187.0,187.0,2,469.99,0.05,46.999,892.98,47792.52,771.21,671.38,3280.05,3351.91,0.0,On Time,Local
848,298,3,885.0,22,9.0,3.0,4.0,184.0,187.0,187.0,1,269.99,0.2,53.998000000000005,215.99,11559.84,186.54,162.39,793.36,810.75,0.0,On Time,Local
849,298,4,885.0,9,9.0,3.0,4.0,184.0,187.0,187.0,1,2999.99,0.07,209.9993,2789.99,149321.0,2409.52,2097.62,10248.05,10472.58,0.0,On Time,Local
850,298,5,885.0,14,9.0,3.0,4.0,184.0,187.0,187.0,2,269.99,0.1,53.998000000000005,485.98,26009.78,419.71,365.38,1785.08,1824.19,0.0,On Time,Local
851,299,1,281.0,11,6.0,2.0,4.0,185.0,186.0,187.0,2,1680.99,0.05,168.09900000000002,3193.88,170937.3,2758.34,2401.28,11731.6,11988.63,1.0,Late,Local
852,299,2,281.0,10,6.0,2.0,4.0,185.0,186.0,187.0,2,1549.0,0.2,619.6,2478.4,132644.62,2140.43,1863.35,9103.53,9302.98,1.0,Late,Local
853,300,1,1205.0,16,6.0,2.0,4.0,185.0,188.0,188.0,2,599.99,0.1,119.998,1079.98,57800.81,932.71,811.97,3966.93,4053.84,0.0,On Time,Local
854,300,2,1205.0,9,6.0,2.0,4.0,185.0,188.0,188.0,2,2999.99,0.1,599.9979999999999,5399.98,289008.35,4663.6,4059.9,19834.94,20269.5,0.0,On Time,Local
855,300,3,1205.0,10,6.0,2.0,4.0,185.0,188.0,188.0,1,1549.0,0.1,154.9,1394.1,74612.6,1203.99,1048.14,5120.74,5232.93,0.0,On Time,Local
856,300,4,1205.0,11,6.0,2.0,4.0,185.0,188.0,188.0,2,1680.99,0.2,672.3960000000001,2689.58,143947.03,2322.81,2022.13,9879.23,10095.67,0.0,On Time,Local
857,301,1,17.0,6,6.0,2.0,4.0,186.0,189.0,188.0,1,469.99,0.05,23.4995,446.49,23896.26,385.6,335.69,1640.02,1675.96,0.0,On Time,Local
858,301,2,17.0,22,6.0,2.0,4.0,186.0,189.0,188.0,1,269.99,0.1,26.999000000000002,242.99,13004.89,209.85,182.69,892.54,912.09,0.0,On Time,Local
859,302,1,1375.0,24,6.0,2.0,4.0,186.0,187.0,189.0,2,549.99,0.2,219.996,879.98,47096.76,759.98,661.6,3232.3,3303.11,1.0,Late,Local
860,302,2,1375.0,18,6.0,2.0,4.0,186.0,187.0,189.0,2,449.0,0.07,62.86000000000001,835.14,44696.91,721.25,627.89,3067.59,3134.8,1.0,Late,Local
861,302,3,1375.0,2,6.0,2.0,4.0,186.0,187.0,189.0,2,749.99,0.2,299.99600000000004,1199.98,64223.25,1036.34,902.19,4407.71,4504.27,1.0,Late,Local
862,303,1,36.0,8,7.0,2.0,4.0,187.0,188.0,189.0,2,1799.99,0.05,179.99900000000002,3419.98,183038.23,2953.6,2571.27,12562.1,12837.32,1.0,Late,Local
863,303,2,36.0,24,7.0,2.0,4.0,187.0,188.0,189.0,2,549.99,0.05,54.999,1044.98,55927.6,902.48,785.65,3838.37,3922.46,1.0,Late,Local
864,304,1,230.0,10,6.0,2.0,4.0,187.0,188.0,188.0,1,1549.0,0.05,77.45,1471.55,78757.74,1270.88,1106.37,5405.22,5523.65,0.0,On Time,Local
865,304,2,230.0,7,6.0,2.0,4.0,187.0,188.0,188.0,2,3999.99,0.1,799.998,7199.98,385344.82,6218.13,5413.21,26446.61,27026.02,0.0,On Time,Local
866,304,3,230.0,20,6.0,2.0,4.0,187.0,188.0,188.0,1,599.99,0.1,59.999,539.99,28900.41,466.35,405.98,1983.46,2026.92,0.0,On Time,Local
867,305,1,705.0,10,7.0,2.0,4.0,187.0,188.0,188.0,1,1549.0,0.07,108.43,1440.57,77099.69,1244.12,1083.07,5291.43,5407.36,0.0,On Time,Local
868,305,2,705.0,6,7.0,2.0,4.0,187.0,188.0,188.0,1,469.99,0.1,46.999,422.99,22638.54,365.31,318.02,1553.71,1587.75,0.0,On Time,Local
869,305,3,705.0,3,7.0,2.0,4.0,187.0,188.0,188.0,2,999.99,0.2,399.99600000000004,1599.98,85631.35,1381.79,1202.92,5876.97,6005.72,0.0,On Time,Local
870,306,1,424.0,10,7.0,2.0,4.0,189.0,190.0,192.0,1,1549.0,0.2,309.8,1239.2,66322.31,1070.21,931.68,4551.77,4651.49,1.0,Late,Local
871,306,2,424.0,22,7.0,2.0,4.0,189.0,190.0,192.0,1,269.99,0.07,18.899300000000004,251.09,13438.4,216.85,188.78,922.29,942.5,1.0,Late,Local
872,307,1,695.0,15,6.0,2.0,4.0,189.0,191.0,191.0,2,529.99,0.05,52.999,1006.98,53893.83,869.66,757.08,3698.79,3779.83,0.0,On Time,Local
873,308,1,156.0,7,6.0,2.0,4.0,191.0,192.0,194.0,1,3999.99,0.1,399.999,3599.99,192672.41,3109.07,2706.61,13223.3,13513.01,1.0,Late,Local
874,308,2,156.0,18,6.0,2.0,4.0,191.0,192.0,194.0,2,449.0,0.2,179.60000000000002,718.4,38448.96,620.43,540.12,2638.79,2696.6,1.0,Late,Local
875,308,3,156.0,14,6.0,2.0,4.0,191.0,192.0,194.0,1,269.99,0.2,53.998000000000005,215.99,11559.84,186.54,162.39,793.36,810.75,1.0,Late,Local
876,309,1,211.0,3,6.0,2.0,4.0,191.0,193.0,193.0,1,999.99,0.05,49.999500000000005,949.99,50843.71,820.44,714.24,3489.46,3565.91,0.0,On Time,Local
877,309,2,211.0,12,6.0,2.0,4.0,191.0,193.0,193.0,1,549.99,0.05,27.4995,522.49,27963.8,451.24,392.83,1919.18,1961.23,0.0,On Time,Local
878,310,1,627.0,7,2.0,1.0,4.0,192.0,193.0,193.0,2,3999.99,0.07,559.9986,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89,0.0,On Time,Local
879,310,2,627.0,14,2.0,1.0,4.0,192.0,193.0,193.0,2,269.99,0.1,53.998000000000005,485.98,26009.78,419.71,365.38,1785.08,1824.19,0.0,On Time,Local
880,310,3,627.0,5,2.0,1.0,4.0,192.0,193.0,193.0,2,1320.99,0.2,528.3960000000001,2113.58,113119.36,1825.36,1589.07,7763.5,7933.59,0.0,On Time,Local
881,310,4,627.0,8,2.0,1.0,4.0,192.0,193.0,193.0,1,1799.99,0.2,359.99800000000005,1439.99,77068.64,1243.62,1082.64,5289.3,5405.18,0.0,On Time,Local
882,311,1,1400.0,17,6.0,2.0,4.0,192.0,194.0,193.0,2,429.0,0.05,42.900000000000006,815.1,43624.37,703.95,612.82,2993.98,3059.58,0.0,On Time,Local
883,311,2,1400.0,5,6.0,2.0,4.0,192.0,194.0,193.0,2,1320.99,0.2,528.3960000000001,2113.58,113119.36,1825.36,1589.07,7763.5,7933.59,0.0,On Time,Local
884,312,1,299.0,24,6.0,2.0,4.0,193.0,195.0,196.0,2,549.99,0.05,54.999,1044.98,55927.6,902.48,785.65,3838.37,3922.46,1.0,Late,Local
885,312,2,299.0,14,6.0,2.0,4.0,193.0,195.0,196.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
886,312,3,299.0,16,6.0,2.0,4.0,193.0,195.0,196.0,2,599.99,0.05,59.999,1139.98,61012.03,984.52,857.08,4187.32,4279.06,1.0,Late,Local
887,313,1,565.0,4,9.0,3.0,4.0,194.0,195.0,195.0,1,2899.99,0.07,202.9993,2696.99,144343.61,2329.21,2027.7,9906.45,10123.49,0.0,On Time,Local
888,313,2,565.0,10,9.0,3.0,4.0,194.0,195.0,195.0,2,1549.0,0.07,216.86,2881.14,154199.37,2488.24,2166.15,10582.86,10814.72,0.0,On Time,Local
889,314,1,1019.0,5,7.0,2.0,4.0,195.0,197.0,197.0,1,1320.99,0.07,92.4693,1228.52,65750.71,1060.99,923.65,4512.54,4611.4,0.0,On Time,Local
890,314,2,1019.0,9,7.0,2.0,4.0,195.0,197.0,197.0,1,2999.99,0.05,149.99949999999998,2849.99,152532.21,2461.34,2142.73,10468.44,10697.79,0.0,On Time,Local
891,314,3,1019.0,22,7.0,2.0,4.0,195.0,197.0,197.0,2,269.99,0.2,107.99600000000001,431.98,23119.68,373.07,324.78,1586.73,1621.49,0.0,On Time,Local
892,314,4,1019.0,7,7.0,2.0,4.0,195.0,197.0,197.0,2,3999.99,0.07,559.9986,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89,0.0,On Time,Local
893,315,1,1263.0,11,6.0,2.0,4.0,196.0,199.0,197.0,1,1680.99,0.2,336.19800000000004,1344.79,71973.51,1161.4,1011.06,4939.62,5047.84,0.0,On Time,Local
894,315,2,1263.0,9,6.0,2.0,4.0,196.0,199.0,197.0,1,2999.99,0.1,299.99899999999997,2699.99,144504.17,2331.8,2029.95,9917.47,10134.75,0.0,On Time,Local
895,316,1,670.0,2,7.0,2.0,4.0,197.0,200.0,199.0,2,749.99,0.2,299.99600000000004,1199.98,64223.25,1036.34,902.19,4407.71,4504.27,0.0,On Time,Local
896,316,2,670.0,16,7.0,2.0,4.0,197.0,200.0,199.0,2,599.99,0.1,119.998,1079.98,57800.81,932.71,811.97,3966.93,4053.84,0.0,On Time,Local
897,316,3,670.0,20,7.0,2.0,4.0,197.0,200.0,199.0,1,599.99,0.1,59.999,539.99,28900.41,466.35,405.98,1983.46,2026.92,0.0,On Time,Local
898,316,4,670.0,19,7.0,2.0,4.0,197.0,200.0,199.0,1,449.0,0.2,89.80000000000001,359.2,19224.48,310.22,270.06,1319.4,1348.3,0.0,On Time,Local
899,316,5,670.0,17,7.0,2.0,4.0,197.0,200.0,199.0,1,429.0,0.05,21.450000000000003,407.55,21812.18,351.97,306.41,1496.99,1529.79,0.0,On Time,Local
900,317,1,795.0,10,7.0,2.0,4.0,197.0,200.0,199.0,1,1549.0,0.2,309.8,1239.2,66322.31,1070.21,931.68,4551.77,4651.49,0.0,On Time,Local
901,317,2,795.0,22,7.0,2.0,4.0,197.0,200.0,199.0,1,269.99,0.05,13.499500000000001,256.49,13727.41,221.51,192.84,942.13,962.77,0.0,On Time,Local
