order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extraction_timestamp,data_source,order_status_name,latency_days,is_late_delivery,delivery_status,store_state,store_name,customer_state,is_local_customer,locality
512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
520,639,4,2016-10-23,2016-10-26,2016-10-24,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
521,664,4,2016-10-23,2016-10-25,2016-10-25,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
523,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,CA,Santa Cruz Bikes,CA,1,Local
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,TX,Rowlett Bikes,TX,1,Local
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,TX,Rowlett Bikes,TX,1,Local
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,TX,Rowlett Bikes,TX,1,Local
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,TX,Rowlett Bikes,TX,1,Local
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,TX,Rowlett Bikes,TX,1,Local
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,TX,Rowlett Bikes,TX,1,Local
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,TX,Rowlett Bikes,TX,1,Local
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,TX,Rowlett Bikes,TX,1,Local
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,CA,Santa Cruz Bikes,CA,1,Local
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,TX,Rowlett Bikes,TX,1,Local
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,CA,Santa Cruz Bikes,CA,1,Local
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
